List of importing markets for a product exported by Algeria Product: TOTAL All products
"Importers"	"Exported value in 2001"	"Exported value in 2002"	"Exported value in 2003"	"Exported value in 2004"	"Exported value in 2005"	"Exported value in 2006"	"Exported value in 2007"	"Exported value in 2008"	"Exported value in 2009"	"Exported value in 2010"	"Exported value in 2011"	"Exported value in 2012"	"Exported value in 2013"	
World	19,147,619	18,832,409	24,653,656	32,076,792	46,001,735	54,612,722	60,163,160	79,297,592	45,193,920	57,050,974	73,436,306	71,865,749	65,998,138	
Afghanistan	0	0	0	0	1	65	19	0	0	0	0	0	0	
Africa not elsewhere specified	0	0	0	0	0	16	0	0	0	0	0	0	0	
Albania	62	186	0	0	134	538	2,116	1,149	0	1,874	82	6,914	18,693	
Algeria	0	0	0	0	0	0	0	0	0	0	0	0	0	
Andorra	0	0	0	0	0	0	0	0	0	0	0	0	0	
Angola	0	30	3	5	0	24	31	0	1,285	833	1,056	792	438	
Antigua and Barbuda	87	5	0	7	0	0	0	0	2	0	9	0	0	
Area Nes	780	0	301	74	7,187	0	58,366	24	0	255	13	0	0	
Argentina	21,935	24,976	104	222	96	15,728	95,209	131	5	58	61	0	0	
Armenia	0	0	3,697	8	0	0	0	0	0	0	0	0	0	
Australia	22,684	36,989	0	20,698	32,409	11	90,349	95,955	48,622	27,192	23	32,856	75,806	
Austria	25	15	3	0	21	0	1	309	259	30	0	882	31,778	
Azerbaijan	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bahamas	63	12	48,798	54,704	0	194,507	365,251	0	162,177	0	32,095	0	10,192	
Bahrain	0	0	12	0	0	12	0	48	35	124	291	48	61	
Bangladesh	0	0	1,419	579	138,550	831	0	3,653	1,531	0	0	39	37	
Barbados	3,272	5	318	0	963	0	0	0	0	0	0	0	0	
Belarus	0	0	0	0	0	0	0	0	0	0	0	94	0	
Belgium	535,497	469,534	707,707	737,125	1,560,378	1,998,303	1,202,791	2,059,262	1,135,910	1,919,955	2,119,179	1,922,622	2,048,929	
Belize	7	0	0	97	0	0	0	0	0	0	55	0	0	
Benin	0	24,668	17	18	996	2,764	686	153	273	43	106	144	2,000	
Bermuda	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bhutan	0	0	0	0	0	0	1,502	0	0	0	0	0	0	
Bolivia	14	0	0	0	0	0	0	0	0	9	0	0	268	
Bosnia and Herzegovina	0	0	0	0	956	1,402	0	0	62	0	0	0	0	
Botswana	17,415	0	0	3	607	0	0	0	0	0	0	0	0	
Brazil	991,858	910,472	1,124,616	1,785,546	2,922,292	1,892,290	1,824,265	2,638,540	1,465,881	2,415,434	3,233,931	3,395,476	2,661,287	
Brunei Darussalam	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulgaria	143	672	588	29	76	666	18	760	1,124	8,361	32,348	5	1,853	
Burkina Faso	0	24	120	12	109	75	69	140	35	7	56	111	182	
Burundi	0	6,771	0	9	0	29	75	0	0	0	0	0	0	
Cabo Verde	2,481	7,686	361	987	587	486	250	340	192	1,060	92	600	679	
Cambodia	0	0	0	0	0	0	0	182	0	0	0	64	37	
Cameroon	1	0	15	52	87	1,019	568	4,027	348	1,249	1,073	676	367	
Canada	663,652	927,694	1,395,997	1,879,349	2,262,619	3,579,050	4,666,180	5,423,609	2,438,900	2,970,834	4,458,571	5,082,068	3,054,634	
Central African Republic	0	0	0	0	0	0	0	0	14	1	0	0	0	
Chad	0	0	1	5	0	28	56	5	29	28	10	51	104	
Chile	0	0	211	0	0	0	0	0	23	35	8	0	63	
