List of importing markets for a product exported by Croatia Product: TOTAL All products
"Importers"	"Exported value in 2001"	"Exported value in 2002"	"Exported value in 2003"	"Exported value in 2004"	"Exported value in 2005"	"Exported value in 2006"	"Exported value in 2007"	"Exported value in 2008"	"Exported value in 2009"	"Exported value in 2010"	"Exported value in 2011"	"Exported value in 2012"	"Exported value in 2013"	
World	4,665,908	4,903,584	6,186,630	8,024,157	8,772,553	10,376,964	12,360,222	14,123,675	10,491,835	11,810,676	13,364,022	12,368,983	11,927,531	
Afghanistan	11	39	1,535	141	142	1,117	3,783	2,428	5,745	4,375	9,472	12,038	6,665	
Albania	11,026	17,470	27,543	27,322	21,221	30,899	35,325	44,375	36,707	78,976	59,531	74,756	76,679	
Algeria	4,803	4,800	7,235	4,262	7,418	14,580	12,528	14,685	19,782	14,166	43,441	50,361	19,631	
Andorra	0	0	0	0	0	5	0	0	5	0	0	0	0	
Angola	0	0	666	1,793	4	436	505	57	89	80	29	286	452	
Anguilla	0	0	0	0	0	0	0	0	0	0	0	0	0	
Antigua and Barbuda	2	85	26	45	275	33	27	152	401	16	6	10	57	
Area Nes	0	0	0	10	0	0	0	0	0	72,494	88,171	87,739	36,190	
Argentina	1,343	1,171	288	282	3,812	587	716	1,047	357	968	1,962	2,828	1,699	
Armenia	90	205	336	104	171	248	451	710	717	2,672	827	264	592	
Aruba	2	1	0	0	0	1	2	0	91	0	0	11	11	
Australia	3,533	5,595	7,315	11,319	12,497	10,862	13,720	16,182	25,030	22,596	19,628	25,158	16,242	
Austria	267,949	365,720	479,386	756,566	628,296	626,876	755,712	815,658	565,097	624,280	762,140	808,068	733,015	
Azerbaijan	656	1,083	179	656	512	1,384	2,909	2,639	1,061	2,480	4,117	59,977	5,014	
Bahamas	165	455	333	72	117	444	573	450	61	10,344	5	8,301	10	
Bahrain	638	972	253	3,496	11,202	7,398	8,691	9,561	81	198	3,895	5,647	4,115	
Bangladesh	324	1,468	663	1,117	591	1,269	3,186	2,799	2,642	4,107	4,100	3,801	5,139	
Barbados	4	0	5	0	69	0	0	0	0	0	0	11	3	
Belarus	3,426	3,835	10,685	7,669	10,743	15,549	10,890	25,197	23,358	14,303	19,953	10,704	16,303	
Belgium	42,288	50,894	43,043	60,573	60,821	58,373	77,447	88,836	66,384	91,011	122,012	136,850	107,177	
Belize	228	53	3	100	195	165	690	253	4,171	72	971	951	1,839	
Benin	0	32	30	0	333	756	53	138	10	19,479	45	158	431	
Bermuda	133	44	0	2	35,432	6	125,395	4,559	60,946	127,749	56,878	0	0	
Bhutan	2	0	0	0	0	0	0	0	0	0	0	0	0	
Bolivia	58	33	6	1	14	69	196	185	0	163	421	80	18	
Bosnia and Herzegovina	560,562	704,435	892,443	1,153,794	1,256,121	1,310,514	1,782,585	2,177,814	1,347,151	1,368,338	1,637,283	1,577,519	1,562,423	
Botswana	0	2,831	1	1	0	0	0	0	0	2	12	7	1	
Brazil	2,540	2,161	2,737	1,061	4,826	6,941	8,084	7,402	13,396	16,810	29,335	26,675	26,807	
British Indian Ocean Territories	0	0	0	6	0	0	8	0	0	0	0	0	0	
British Virgin Islands	58	412	7,098	1,099	2,185	3,622	2,038	58,053	959	12,991	8,400	57,918	2,511	
Brunei Darussalam	0	1	1	0	0	0	0	0	0	0	3	2	1	
Bulgaria	8,566	11,849	23,443	28,221	39,204	47,664	70,386	81,455	42,333	47,012	37,742	38,988	45,315	
Burkina Faso	706	2	71	54	45	160	146	77	16	28	10	56	15	
