List of importing markets for a product exported by Barbados (Mirror) Product: TOTAL All products
"Importers"	"Exported value in 2001"	"Exported value in 2002"	"Exported value in 2003"	"Exported value in 2004"	"Exported value in 2005"	"Exported value in 2006"	"Exported value in 2007"	"Exported value in 2008"	"Exported value in 2009"	"Exported value in 2010"	"Exported value in 2011"	"Exported value in 2012"	"Exported value in 2013"	
Total	361,570	334,776	386,293	530,113	419,644	349,320	553,147	677,825	1,044,800	1,132,681	1,161,774	590,290	261,065	
Albania	9	21	17	0	10	0	6	3	5	17	0	0	0	
Algeria	0	0	0	0	7	0	0	0	86	81	0	0	3	
Andorra	0	0	10	0										
Anguilla	712	655	1,417											
Antigua and Barbuda					6,449		7,529		7,261	4,971	5,410	5,192	5,273	
Argentina	52	55	56	60	0	151	0	0	0	0	24	0	0	
Armenia	0	0	0	0	0	0	4,618	3,158	0	0	0	0	1	
Aruba					1,230				0	0	0	0		
Australia	273	250	442	263	536	642	720	1,098	1,101	1,537	2,042	1,843	3,872	
Austria	962	48	64	64	96	82	145	652	1	49	32	13	8	
Azerbaijan	0	1	0	0	0	0	75	42	0	40	0	38		
Bahamas	2,337	1,604	1,823	1,803	2,485	2,506	3,824	2,385	799	2,713	3,442	3,707		
Bahrain	0	0	1	0	0	0	0	2	0	0	0			
Bangladesh	0	36	174	51	0	0	160							
Barbados	0	0	0	0	0	0	0	0	0	8	0	0	0	
Belarus	0	1	2	1	4	4	22	2	15	19	12	16	13	
Belgium	574	165	403	203	61	53	82	64	28	98	21	139	914	
Belize	3,853	2,644	1,458	1,293	1,530	1,332	1,735	1,068	1,087	1,132	943	1,126	1,408	
Bermuda												16,950	366	
Bolivia	1	1	0	1	0	1	0	1	0	1	19	15		
Bosnia and Herzegovina			0	36	11	7	31	13	17	26	24	10	22	
Botswana	0	4	0	6	0	0	0	0	15	0	2	0	0	
Brazil	5,903	6,764	2,880	37,882	7,493	12,459	32,405	36,497	1,276	76,756	714	1,393	731	
Brunei Darussalam	0	1	0	1		0				48	9	0	0	
Bulgaria	3	1	3	1	1	2	0	1	9	0	106	104	0	
Burkina Faso	0	0	0	8	0		0	43	0	0	0	0		
Cabo Verde	0	0	0	0	0	0	0		2	0	0	0	0	
Cambodia	0	0	0	0	0	0	0	0	1	0	0	0		
Cameroon	0	0	0	0	0	4	26,720	1	0	1	0	1		
Canada	5,884	4,808	4,493	6,547	6,083	12,000	7,587	8,003	7,606	9,403	6,993	9,552	18,178	
Chile	4	41	22	77	56	52	79	29	99	71	67	104	143	
China	58	128	45	241	211	294	1,131	1,418	2,233	3,808	6,708	10,443	12,688	
Colombia	184	451	34	186	14,968	135	65	2,020	3,303	6,685	17,922	9,265	1,987	
Congo							1	0	0	0	0	0	0	
Costa Rica	366	191	120	95	151	125	214	210	207	107	196	176	140	
Côte d'Ivoire	0	0	0	0	0	0	0	0	0	0	0	0		
