List of importing markets for a product exported by Liberia (Mirror) Product: TOTAL All products
"Importers"	"Exported value in 2001"	"Exported value in 2002"	"Exported value in 2003"	"Exported value in 2004"	"Exported value in 2005"	"Exported value in 2006"	"Exported value in 2007"	"Exported value in 2008"	"Exported value in 2009"	"Exported value in 2010"	"Exported value in 2011"	"Exported value in 2012"	"Exported value in 2013"	
Total	1,123,479	1,825,420	1,014,134	1,124,653	1,496,562	1,725,922	1,047,262	1,218,462	1,423,485	906,118	955,158	1,169,990	1,239,150	
Albania	0	0	38	27	0	299	26	0	0	0	0	0	0	
Algeria	591	304	3,586	231	688	5,621	51	0	40	0	0	61,763	26,738	
Antigua and Barbuda					0		65		0	0	0	0	0	
Argentina	0	0	0	25	58	4	88	16	0	0	0	0	0	
Armenia	74	0	655	585	9	0	0	0	0	0	0	0	0	
Aruba					1				0	0	0	0		
Australia	3	0	5	3	1	6	64	24	104	59	23	230	102	
Austria	1,152	2	82	76	128	135	19	9	0	16	1	21	175	
Azerbaijan	0	0	0	0	0	0	0	0	0	19	6	0		
Bahamas	9	1	3	11	18	212	4	3	3	70	17	11		
Bahrain	0	0	0	0	15	0	0	1	0	0	0			
Bangladesh	24,877	1,062,133	6,392	7,187	297	16	15							
Barbados	1	2	10	1	0	0	0	0	0	0	0	0	0	
Belarus	0	0	0	501	631	77	0	0	702	4,644	10,230	4,683	328	
Belgium	2,905	907	1,916	68,312	452,988	25,582	30,512	60,496	11,933	26,526	19,165	9,319	11,460	
Benin	109	31	23	4	2,643	6	280	2,817	2,212	3	0	1	3,511	
Bolivia	0	0	0	0	3	7	1	0	0	0	3	0		
Bosnia and Herzegovina			0	0	0	2	0	21	8	40	10	0	0	
Botswana	0	0	0	0	0	0	0	11	0	0	1	0	0	
Brazil	20	85	0	105	107	123	23	83	291	2,374	2,631	3,411	4,031	
Brunei Darussalam	0	0	0	0		0				0	0	0	0	
Bulgaria	8	25	746	2,841	6,734	24	117	59	0	2	93	1	2	
Burkina Faso	0	0	6	1	15		0	2,090	4,432	90	241	0		
Burundi	0	0	0	0	0	0	21	0	0	0	18	1	1	
Cabo Verde	0	49	417	0	1,822	633	477		0	0	0	10	0	
Cambodia	0	0	0	0	0	0	0	0	7	0	0	2		
Cameroon	365	0	0	0	0	0	29	1	78	3	71	280		
Canada	1,096	1,202	2,517	6,575	11,075	17,273	18,472	20,875	25,594	37,011	34,108	34,299	33,141	
Central African Republic	0	0	0			0	0	0	26	0	1	0	0	
Chile	1	1	0	9	0	0	0	0	0	1	10	0	189	
China	28,787	55,586	41,955	16,519	14,170	1,928	3,277	5,936	3,959	22,483	41,245	229,945	165,509	
Colombia	39	7	0	5	15	0	936	2,040	0	3	337	132	162	
Congo							3,878	89,438	0	0	71,603	47,911	44,688	
Costa Rica	2	0	0	0	1	0	0	0	1	0	0	21	0	
Côte d'Ivoire	2,030	2,964	1,430	5,481	6,204	7,505	8,089	11,323	10,530	13,246	37,274	10,640		
Croatia	4,550	14	4	0	59	3,020	80	148	64	53	168	138	21	
Cuba	0	0	0	0	0	1								
Cyprus	0	62	0	1	3	2	0	0	0	1	0	0	0	
Czech Republic	137	106	1,303	9,818	12,928	7,877	4,017	7,378	1,154	5,313	10,568	6,273	33,991	
Denmark	20	62,961	8,663	295,872	2	11	21	77	79	55,466	5,630	1,797	53	
Dominica	0	0	0	0	0	2	12	4	0	1	0	0		
Dominican Republic	1	13	7	139	0	0	180	12	0	32	204	585	700	
Ecuador	42	0	0	0	0	0	0	127	178	407	4	121	49	
Egypt	0	334	30	72	1,399	4,799	2,563	0	0	9	26,589	25,027	5,504	
El Salvador	0	0	3	0	3	2	0	0	0	0	0	0	0	
Estonia	3	0	0	0	9	0	0	0	114	0	2,602	287	129	
Ethiopia	6	1	0	0	1	3	0	0	0	83	1	0		
Faroe Islands	0	0	0	0	0	0	0	0	0					
Fiji		0	0	0	237	0	4	2	0	0	0	0		
Finland	0	0	0	0	15	36	0	398	3,042	7,304	6,993	1,827	1,249	
France	41,774	103,002	56,471	12,390	15,739	19,328	16,472	20,980	7,324	8,156	16,423	38,361	76,320	
French Polynesia	0	0	0	0	0	1	0	1	0	0	0	0	0	
Gabon	214	0	287	0	9	18	51	19	0					
Gambia	19	9	16	3	576	6	31	21	22	7	213			
Georgia	0	0	0	0	0	0	0	0	0	0	9,720	0	0	
Germany	429,050	161,354	446,605	189,404	362,819	605,854	129,036	84,354	385,376	37,401	43,423	19,282	61,043	
Ghana	25,598		1,701		180	191	511	476	17,840	511	838	9,307		
Greece	102,850	34,517	93,123	79,176	1,034	9,473	769	2,807	98,698	240	16,464	24,910	494	
Guatemala	0	0	0	0	0	0	0	17	0	0	0	0	0	
Guinea	79	15		59	0	15	2	13,822		21	15,469	8,751		
Guinea-Bissau			0	0	56									
Guyana	0	0	10	0	0	2	0	0	0	125	0	0	0	
Honduras	12,791	10	1	33	44	0	24	0	0	0	0	0	0	
Hong Kong, China	240	2,529	98	55	408	331	774	2,040	727	559	3,699	196		
Hungary	0	8	0	0	46	14	0	0	0	0	0	0	1	
Iceland	0	0	0	0	6,366	4,360	0	0	0	0	27	0	0	
India	8,445	38,251	3,192	5,655	48,276	128,578	44,651	293,251	45,070	17,579	11,168	11,564	23,311	
Indonesia	127,783	4,570	57	1,965	5	12,314	25,896	126	3,522	7,529	21,156	6,609	6,401	
Iran (Islamic Republic of)	0	0	0	0	0	0				0	0			
Ireland	13	108	3	1,854	374	669	113	27	18	175	433	258	266	
Israel	0	3	11	0	27	0	1	2	1,020	37	9	25,331	25	
Italy	61,325	52,949	41,160	7,026	20,475	12,830	3,764	11,997	4,225	3,927	16,874	8,471	8,133	
Jamaica	0	0	0	0	0	0	16	0	0	1	0	0		
Japan	123	59	22	82	258	8,215	139	46,138	904	482	42,745	6	787	
Jordan	0	45	26	0		0	0	0	0	6	0	5	10	
