List of importing markets for a product exported by Egypt Product: TOTAL All products
"Importers"	"Exported value in 2001"	"Exported value in 2002"	"Exported value in 2003"	"Exported value in 2004"	"Exported value in 2005"	"Exported value in 2006"	"Exported value in 2007"	"Exported value in 2008"	"Exported value in 2009"	"Exported value in 2010"	"Exported value in 2011"	"Exported value in 2012"	"Exported value in 2013"	
World	4,140,826	4,662,432	6,159,277	7,680,182	10,645,562	13,719,963	16,167,275	25,966,761	24,182,270	26,331,836	31,582,439	29,417,006	28,779,409	
Afghanistan	15	78	147	4,218	3,999	5,381	2,096	3,818	5,013	43,575	4,213	3,740	3,859	
Africa not elsewhere specified	0	9	53	136	887	2,842	48	101	0	0	21	0	0	
Albania	1,363	2,579	7,625	6,328	6,968	6,932	9,747	16,699	14,333	8,905	12,078	13,904	16,919	
Algeria	12,045	23,385	42,480	92,234	31,341	36,806	59,282	181,226	380,993	262,370	386,912	391,945	504,864	
America not elsewhere specified	8	0	1,517	273	0	10	0	35	0	0	0	0	0	
Andorra	0	0	0	0	8	0	0	1,024	132	71	70	0	0	
Angola	575	3,184	2,500	4,647	3,797	2,636	2,942	25,368	43,027	17,855	24,558	25,383	29,214	
Antigua and Barbuda	1	1	1	0	0	0	0	0	0	0	0	1	9	
Area Nes	25	1,081	71	2,023	4,533	11,711	40	302,076	700,407	23,474	4,067	6,362	116	
Argentina	879	622	2,356	1,358	4,472	3,826	5,199	109,112	22,428	24,856	7,552	5,671	51,089	
Armenia	732	30	59	37	128	654	564	2,339	2,286	17,459	2,346	1,829	765	
Australia	1,687	3,993	3,915	16,605	3,601	5,110	10,602	23,157	18,977	19,339	59,350	38,457	23,496	
Austria	2,330	1,689	2,369	2,777	3,310	11,017	5,678	7,699	9,167	56,439	21,485	15,700	13,116	
Azerbaijan	732	754	345	634	3,285	447	651	575	2,172	981	9,358	7,572	3,066	
Bahamas	1	0	8	34	0	0	1	0	0	0	0	0	0	
Bahrain	2,314	2,519	2,606	3,032	5,506	7,046	6,091	32,533	42,262	41,016	38,436	39,197	48,423	
Bangladesh	231	2,818	4,943	4,907	4,162	3,096	4,612	19,285	56,374	28,022	59,545	61,225	44,867	
Barbados	0	9	0	16	0	12	16	179	34	52	22	87	26	
Belarus	1,152	1,597	12,291	21,839	39	408	455	338	1,518	2,243	2,525	5,836	6,813	
Belgium	41,653	49,969	94,604	107,144	178,866	190,944	266,157	489,975	388,847	351,245	550,935	397,950	447,529	
Belize	0	0	0	0	0	0	0	0	0	0	0	1	0	
Benin	247	1,107	1,791	1,103	604	499	688	3,513	8,012	5,742	6,775	7,468	7,519	
Bermuda	0	0	1	0	1	0	0	5	15	1	0	0	0	
Bhutan	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bolivia	0	0	0	33	13	12	5	31	8	79	92	203	6	
Bosnia and Herzegovina	428	282	281	393	504	414	929	955	1,004	1,112	1,138	1,631	2,428	
Botswana	38	27	0	8	0	31	21	25	141	13	0	172	3	
Brazil	25,523	14,269	12,742	15,095	21,136	38,145	19,425	124,905	44,931	184,260	299,680	231,319	203,581	
British Indian Ocean Territories	0	0	0	0	0	0	0	0	0	0	0	0	0	
British Virgin Islands	0	0	0	0	0	0	0	0	0	0	0	0	0	
Brunei Darussalam	7	27	11	94	657	249	143	185	273	258	455	928	1,094	
Bulgaria	4,881	3,405	7,935	8,535	7,504	6,950	11,502	33,998	40,547	29,354	27,495	78,634	94,820	
Burkina Faso	156	448	363	166	2,383	511	191	1,903	4,245	7,721	11,038	5,468	9,194	
Burundi	139	162	114	55	221	105	82	3,229	12,902	15,728	14,030	11,422	11,994	
Cabo Verde	0	0	1	0	6	0	21	66	1,182	873	1,543	1,180	1,045	
Cambodia	0	6	6	772	1,597	69	118	39	0	14	45	10	102	
Cameroon	2,647	7,309	3,917	2,865	5,137	2,764	2,570	11,051	19,996	23,320	52,022	33,852	28,892	
Canada	10,139	9,653	9,394	51,553	23,800	10,962	9,193	40,414	62,523	142,420	61,944	151,571	547,141	
