List of importing markets for a product exported by Netherland Antilles (Mirror) Product: TOTAL All products
"Importers"	"Exported value in 2001"	"Exported value in 2002"	"Exported value in 2003"	"Exported value in 2004"	"Exported value in 2005"	"Exported value in 2006"	"Exported value in 2007"	"Exported value in 2008"	"Exported value in 2009"	"Exported value in 2010"	"Exported value in 2011"	"Exported value in 2012"	"Exported value in 2013"	
Total	1,766,355	1,268,134	1,466,873	1,513,406	3,267,982	3,814,029	3,710,959	3,301,077	3,224,895	2,855,888	4,815,867	4,251,148	3,096,470	
Albania	0	0	16	42	4	0	3	0	0	0	0	7	0	
Andorra	8	0	0	0										
Anguilla	5,723	5,642	5,593											
Antigua and Barbuda					53,483		23,775		5,776	3,868	3,247	3,970	586	
Argentina	0	0	1,077	5,517	0	6,592	5,210	4,622	3,897	1,634	4,607	154,740	5,002	
Armenia	0	0	0	0	0	0	0	0	0	0	0	0	0	
Aruba					27,552				59,606	58,494	30,521	26,977		
Australia	526	2,779	3,852	2,455	5,830	10,292	8,324	1,450	553	1,365	1,074	1,815	686	
Austria	70	44	303	703	2,882	885	2,085	1,210	9	26	22	43	32	
Azerbaijan	0	29	0	0	10	4	0	0	1	6	0	13		
Bahamas	49,661	35,525	30,785	43,583	184,401	175,885	87,595	65,475	23,035	2,720	306	1,182		
Bahrain	0	0	28	0	0	0	0	0	0	624	134			
Bangladesh	477	641	27	486	2	66	3							
Barbados	196	1,495	385	647	3,390	1,126	2,347	1,371	1,055	1,383	988	1,054	1,668	
Belarus	350	227	0	0	0	0	0	0	0	0	0	0	1	
Belgium	18,737	20,685	16,831	18,421	16,315	31,229	28,560	33,681	46,211	21,188	92,994	46,340	75,927	
Belize	1,062	127	671	40,523	300	70,453	5,492	99,887	7,783	1,610	121,965	124,254	88,879	
Benin	37	4	89	52	0	3	7	26	0	7	888	95	0	
Bermuda												295	362	
Bolivia	597	579	391	122	6	0	78	2	16	13	65	50		
Bosnia and Herzegovina			0	0	3	0	0	0	0	0	1	0	3	
Botswana	3,328	865	82	0	1	0	1	0	0	0	0	5	0	
Brazil	24,037	7,651	8,789	8,351	6,952	3,165	7,544	26,192	7,848	76,250	562,221	630,447	745,649	
Brunei Darussalam	0	0	0	0		0				0	0	0	0	
Bulgaria	0	0	0	0	0	0	551	1,712	18	1	769	410	4	
Burkina Faso	0	0	0	0	0		99	48	127	978	106	10,568		
Burundi	0	0	0	0	0	5	0	1	4	2	21	382	0	
Cabo Verde	1	0	7	21	0	0	0		0	0	0	0	0	
Cambodia	0	0	211	0	0	0	0	0	22	13	0	0		
Cameroon	0	0	6	0	0	0	0	0	0	28	0	3		
Canada	15,002	901	17,021	25,956	1,203	56,517	17,537	2,513	4,570	281	24,095	335	380	
Chile	0	0	0	18	20,709	1,077	11,375	6,721	2,318	2,902	2,819	3,987	8,766	
China	0	0	571	556	1,040	169	0	252	1	25	204	148	1,502	
Colombia	3,025	3,778	2,190	7,416	2,767	7,428	11,539	21,720	6,708	2,895	27,397	44,756	13,715	
Comoros	0	0	0	0	0	0	0	0	0					
