List of importing markets for a product exported by Russian Federation Product: TOTAL All products
"Importers"	"Exported value in 2001"	"Exported value in 2002"	"Exported value in 2003"	"Exported value in 2004"	"Exported value in 2005"	"Exported value in 2006"	"Exported value in 2007"	"Exported value in 2008"	"Exported value in 2009"	"Exported value in 2010"	"Exported value in 2011"	"Exported value in 2012"	"Exported value in 2013"	
World	99,868,397	106,691,998	133,655,685	181,600,379	241,451,657	301,550,666	352,266,399	467,993,955	301,796,059	397,067,521	516,992,618	524,766,421	526,392,353	
Afghanistan	7,784	32,261	54,504	75,941	104,416	82,552	124,775	172,545	336,000	538,971	801,273	938,400	483,794	
Albania	8,882	20,486	36,300	41,520	50,449	47,707	135,511	177,289	53,975	53,614	57,674	87,858	49,969	
Algeria	197,966	174,593	291,428	183,044	205,980	643,476	498,636	1,120,545	1,437,000	1,269,614	1,682,938	2,781,550	1,584,801	
Andorra	159	52	144	2,313	0	17	1	0	0	0	0	0	0	
Angola	28,893	50,979	24,065	28,291	26,814	80,639	36,135	76,753	24,422	10,284	47,431	34,857	95,099	
Anguilla	0	510	0	49	2	0	72	0	33	205	1,292	1,856	29,401	
Antigua and Barbuda	0	0	3	0	0	0	0	0	0	0	0	0	100	
Area Nes	31,028	43,398	44,306	48,397	29,084	24,776	43,292,835	20,075	3,450,919	50,147,063	72,567,733	62,436,754	50,494	
Argentina	10,128	26,163	7,457	37,237	71,713	152,877	259,127	740,205	203,160	209,601	779,140	307,003	400,099	
Armenia	75,511	94,528	126,312	134,716	191,250	392,215	474,308	692,357	612,000	396,057	437,129	447,887	989,455	
Aruba	82	0	0	58,924	25,036	0	0	0	2	0	0	0	0	
Australia	10,378	8,608	18,649	21,848	36,008	29,132	47,349	82,043	54,524	53,314	65,599	106,717	72,035	
Austria	722,031	728,406	1,030,360	1,114,684	2,352,750	3,352,463	1,567,119	2,304,031	1,624,648	158,285	276,780	307,476	1,279,537	
Azerbaijan	133,296	277,305	409,559	621,120	857,775	1,380,586	1,371,253	1,987,534	1,468,000	1,476,944	2,196,399	2,845,713	2,908,646	
Bahamas	14,410	12,009	764	143,673	259,098	357,683	0	2,269	51,359	216,258	14,289	5,768	13,399	
Bahrain	690	398	1,248	724	350	10,453	4,555	2,627	1,226	1,009	636	8,945	12,993	
Bangladesh	36,853	31,056	32,916	60,051	187,147	234,784	181,179	222,458	104,484	161,121	234,850	323,262	256,334	
Barbados	0	0	1,038	236	921	220	0	130,356	25,162	379,147	628,473	15,327	121,874	
Belarus	5,249,372	5,922,296	7,601,917	11,219,191	10,118,151	13,084,338	17,187,000	23,696,968	16,717,000	18,080,615	24,930,203	21,380,405	20,027,672	
Belgium	854,383	800,576	1,127,871	1,819,864	2,463,807	2,694,499	2,570,850	4,618,512	4,044,456	4,924,301	7,063,427	6,799,324	7,726,466	
Belize	1,121	601	1,604	19,829	61,740	24,391	34,792	28,464	17,701	24,275	23,968	24,802	16,268	
Benin	117	792	63	36	194	419	75	7	266	251	100,064	8,817	2,153	
Bermuda	123,282	9,302	620	2,087	453	136	71	0	0	51,917	15,457	0	29	
Bhutan	228	23	0	0	0	45	0	0	24	0	0	0	0	
Bolivia	164	18	71	71	71	67	608	643	260	3,608	4,484	4,812	4,245	
